code,name,district_code
4456.0,Medak,535
4457.0,Ramayampet,535
4458.0,Dubbak,535
4459.0,Siddipet,535
4460.0,Chinnakodur,535
4461.0,Nangnoor,535
4462.0,Kondapak,535
4463.0,Thoguta,535
4464.0,Mirdoddi,535
4465.0,Doultabad,535
4466.0,Chegunta,535
4467.0,Shankarampet (R),535
4468.0,Kulcharam,535
4469.0,Tekmal,535
4470.0,Alladurg,535
4471.0,Regode,535
4472.0,Raikode,535
4473.0,Nyalkal,535
4474.0,Zahirabad,535
4475.0,Kohir,535
4476.0,Jharasangam,535
4477.0,Munpalle,535
4478.0,Pulkal,535
4479.0,Andole,535
4480.0,Kowdipalle,535
4481.0,Yeldurthy,535
4482.0,Tupran,535
4483.0,Gajwel,535
4484.0,Jagdevpur,535
4485.0,Wargal,535
4486.0,Mulug,535
4487.0,Shivampet,535
4488.0,Narsapur,535
4489.0,Hathnoora,535
4490.0,Sadasivpet,535
4491.0,Kondapur,535
4492.0,Sangareddy,535
4493.0,Jinnaram,535
4494.0,Patancheru,535
4495.0,Ramachandrapuram,535
0.0,Hyderabad,536
4496.0,Shaikpet,536
4497.0,Ameerpet,536
4498.0,Secunderabad,536
4499.0,Tirumalagiri,536
4500.0,Maredpalle,536
4501.0,Musheerabad,536
4502.0,Amberpet,536
4503.0,Himayathnagar,536
4504.0,Nampally,536
4505.0,Khairatabad,536
4506.0,Asifnagar,536
4507.0,Golconda,536
4508.0,Bahadurpura,536
4509.0,Bandlaguda,536
4510.0,Charminar,536
4511.0,Saidabad,536
0.0,Rangareddy,537
4512.0,Marpalle,537
4513.0,Mominpet,537
4514.0,Nawabpet,537
4515.0,Shankarpalle,537
4516.0,Serilingampally,537
4517.0,Balanagar,537
4518.0,Qutubullapur,537
4519.0,Medchal,537
4520.0,Shamirpet,537
4521.0,Malkajgiri,537
4522.0,Keesara,537
4523.0,Ghatkesar,537
4524.0,Uppal,537
4525.0,Hayathnagar,537
4526.0,Saroornagar,537
4527.0,Rajendranagar,537
4528.0,Moinabad,537
4529.0,Chevella,537
4530.0,Vicarabad,537
4531.0,Dharur,537
4532.0,Bantwaram,537
4533.0,Peddemul,537
4534.0,Tandur,537
4535.0,Basheerabad,537
4536.0,Yelal,537
4537.0,Doma,537
4538.0,Gandeed,537
4539.0,Kulkacharla,537
4540.0,Pargi,537
4541.0,Pudur,537
4542.0,Shabad,537
4543.0,Shamshabad,537
4544.0,Maheswaram,537
4545.0,Kandukur,537
4546.0,Ibrahimpatnam,537
4547.0,Manchal,537
4548.0,Yacharam,537
0.0,Mahbubnagar,538
4549.0,Kodangal,538
4550.0,Bomraspet,538
4551.0,Kosgi,538
4552.0,Doulathabad,538
4553.0,Damaragidda,538
4554.0,Maddur,538
4555.0,Hanwada,538
4556.0,Nawabpet,538
4557.0,Balanagar,538
4558.0,Kondurg,538
4559.0,Farooqnagar,538
4560.0,Kothur,538
4561.0,Keshampet,538
4562.0,Talakondapalle,538
4563.0,Amangal,538
4564.0,Madgul,538
4565.0,Veldanda,538
4566.0,Midjil,538
4567.0,Jadcherla,538
4568.0,Mahbubnagar,538
4569.0,Koilkonda,538
4570.0,Narayanpet,538
4571.0,Utkoor,538
4572.0,Dhanwada,538
4573.0,Devarkadra,538
4574.0,Bhoothpur,538
4575.0,Thimmajipet,538
4576.0,Kalwakurthy,538
4577.0,Vangoor,538
4578.0,Amrabad,538
4579.0,Achampet,538
4580.0,Uppununthala,538
4581.0,Telkapalle,538
4582.0,Tadoor,538
4583.0,Nagarkurnool,538
4584.0,Bijinapalle,538
4585.0,Ghanpur,538
4586.0,Addakal,538
4587.0,Chinnachintakunta,538
4588.0,Narva,538
4589.0,Makthal,538
4590.0,Maganoor,538
4591.0,Dharur,538
4592.0,Atmakur,538
4593.0,Kothakota,538
4594.0,Peddamandadi,538
4595.0,Wanaparthy,538
4596.0,Gopalpeta,538
4597.0,Balmoor,538
4598.0,Lingal,538
4599.0,Peddakothapalle,538
4600.0,Kodair,538
4601.0,Pangal,538
4602.0,Pebbair,538
4603.0,Gadwal,538
4604.0,Maldakal,538
4605.0,Ghattu,538
4606.0,Ieej,538
4607.0,Itikyal,538
4608.0,Veepangandla,538
4609.0,Kollapur,538
4610.0,Waddepalle,538
4611.0,Manopad,538
4612.0,Alampur,538
0.0,Nalgonda,539
4613.0,Bommalaramaram,539
4614.0,M.Turkapalle,539
4615.0,Rajapet,539
4616.0,Yadagirigutta,539
4617.0,Alair,539
4618.0,Gundala,539
4619.0,Thirumalgiri,539
4620.0,Thungathurthi,539
4621.0,Nuthankal,539
4622.0,Atmakur (S),539
4623.0,Jaji Reddi Gudem,539
4624.0,Sali Gouraram,539
4625.0,Mothkur,539
4626.0,Atmakur (M),539
4627.0,Valigonda,539
4628.0,Bhongir,539
4629.0,Bibinagar,539
4630.0,Pochampalle,539
4631.0,Choutuppal,539
4632.0,Ramannapeta,539
4633.0,Chityala,539
4634.0,Narketpalle,539
4635.0,Kattangoor,539
4636.0,Nakrekal,539
4637.0,Kethe Palle,539
4638.0,Suryapet,539
4639.0,Chivvemla,539
4640.0,Mothey,539
4641.0,Nadigudem,539
4642.0,Munagala,539
4643.0,Penpahad,539
4644.0,Vemulapalle,539
4645.0,Thipparthi,539
4646.0,Nalgonda,539
4647.0,Munugode,539
4648.0,Narayanapur,539
4649.0,Marriguda,539
4650.0,Chintha Palle,539
4651.0,Gundla Palle,539
4652.0,Chandam Pet,539
4653.0,Devarakonda,539
4654.0,Nampalle,539
4655.0,Chandur,539
4656.0,Kangal,539
4657.0,Gurrampode,539
4658.0,Pedda Adiserla Palle,539
4659.0,Peddavoora,539
4660.0,Anumula,539
4661.0,Nidamanur,539
4662.0,Thripuraram,539
4663.0,Dameracherla,539
4664.0,Miryalaguda,539
4665.0,Neredcherla,539
4666.0,Garide Palle,539
4667.0,Chilkur,539
4668.0,Kodad,539
4669.0,Huzurnagar,539
4670.0,Mattam Palle,539
4671.0,Mella Cheruvu,539
0.0,Warangal,540
4672.0,Cherial,540
4673.0,Maddur,540
4674.0,Bachannapet,540
4675.0,Narmetta,540
4676.0,Ghanpur (Station),540
4677.0,Dharmasagar,540
4678.0,Hasanparthy,540
4679.0,Parkal,540
4680.0,Mogullapalle,540
4681.0,Chityal,540
4682.0,Bhupalpalle,540
4683.0,Ghanpur (Mulug),540
4684.0,Venkatapur,540
4685.0,Eturnagaram,540
4686.0,Mangapet,540
4687.0,Tadvai,540
4688.0,Govindaraopet,540
4689.0,Mulug,540
4690.0,Regonda,540
4691.0,Shayampet,540
4692.0,Nallabelly,540
4693.0,Duggondi,540
4694.0,Atmakur,540
4695.0,Hanamkonda,540
4696.0,Zaffergadh,540
4697.0,Palakurthi,540
4698.0,Raghunathpalle,540
4699.0,Jangaon,540
4700.0,Lingalaghanpur,540
4701.0,Devaruppula,540
4702.0,Kodakandla,540
4703.0,Raiparthy,540
4704.0,Wardhannapet,540
4705.0,Sangam,540
4706.0,Warangal,540
4707.0,Geesugonda,540
4708.0,Narsampet,540
4709.0,Khanapur,540
4710.0,Kothagudem,540
4711.0,Gudur,540
4712.0,Chennaraopet,540
4713.0,Nekkonda,540
4714.0,Parvathagiri,540
4715.0,Thorrur,540
4716.0,Nellikudur,540
4717.0,Kesamudram,540
4718.0,Mahabubabad,540
4719.0,Narsimhulapet,540
4720.0,Maripeda,540
4721.0,Kuravi,540
4722.0,Dornakal,540
0.0,Khammam,541
4723.0,Wazeed,541
4724.0,Venkatapuram,541
4725.0,Pinapaka,541
4726.0,Cherla,541
4727.0,Manuguru,541
4728.0,Aswapuram,541
4729.0,Dummugudem,541
4730.0,Bhadrachalam,541
4731.0,Kunavaram,541
4732.0,Chintur,541
4733.0,Vararamachandrapuram,541
4734.0,Velairpadu,541
4735.0,Kukunoor,541
4736.0,Burgampahad,541
4737.0,Palwancha,541
4738.0,Kothagudem,541
4739.0,Tekulapalle,541
4740.0,Yellandu,541
4741.0,Gundala,541
4742.0,Bayyaram,541
4743.0,Garla,541
4744.0,Singareni,541
4745.0,Kamepalle,541
4746.0,Julurpad,541
4747.0,Chandrugonda,541
4748.0,Mulkalapalle,541
4749.0,Aswaraopeta,541
4750.0,Dammapeta,541
4751.0,Sathupalle,541
4752.0,Penuballi,541
4753.0,Enkuru,541
4754.0,Thirumalayapalem,541
4755.0,Kusumanchi,541
4756.0,Khammam (Rural),541
4757.0,Khammam (Urban),541
4758.0,Mudigonda,541
4759.0,Nelakondapalle,541
4760.0,Chinthakani,541
4761.0,Konijerla,541
4762.0,Tallada,541
4763.0,Kallur,541
4764.0,Wyra,541
4765.0,Bonakal,541
4766.0,Madhira,541
4767.0,Yerrupalem,541
4768.0,Vemsoor,541
0.0,Srikakulam,542
4769.0,Veeraghattam,542
4770.0,Seethampeta,542
4771.0,Bhamini,542
4772.0,Kothuru,542
4773.0,Pathapatnam,542
4774.0,Meliaputti,542
4775.0,Palasa,542
4776.0,Mandasa,542
4777.0,Kanchili,542
4778.0,Ichchapuram,542
4779.0,Kaviti,542
4780.0,Sompeta,542
4781.0,Vajrapukothuru,542
4782.0,Nandigam,542
4783.0,Hiramandalam,542
4784.0,Palakonda,542
4785.0,Vangara,542
4786.0,Regidi Amadalavalasa,542
4787.0,Lakshminarsupeta,542
4788.0,Saravakota,542
4789.0,Tekkali,542
4790.0,Santhabommali,542
4791.0,Kotabommali,542
4792.0,Jalumuru,542
4793.0,Sarubujjili,542
4794.0,Burja,542
4795.0,Santhakaviti,542
4796.0,Rajam,542
4797.0,Ganguvarisigadam,542
4798.0,Amadalavalasa,542
4799.0,Narasannapeta,542
4800.0,Polaki,542
4801.0,Gara,542
4802.0,Srikakulam,542
4803.0,Ponduru,542
4804.0,Laveru,542
4805.0,Ranastalam,542
4806.0,Etcherla,542
0.0,Vizianagaram,543
4807.0,Komarada,543
4808.0,Gummalakshmipuram,543
4809.0,Kurupam,543
4810.0,Jiyyammavalasa,543
4811.0,Garugubilli,543
4812.0,Parvathipuram,543
4813.0,Makkuva,543
4814.0,Seethanagaram,543
4815.0,Balijipeta,543
4816.0,Bobbili,543
4817.0,Salur,543
4818.0,Pachipenta,543
4819.0,Ramabhadrapuram,543
4820.0,Badangi,543
4821.0,Therlam,543
4822.0,Merakamudidam,543
4823.0,Dattirajeru,543
4824.0,Mentada,543
4825.0,Gajapathinagaram,543
4826.0,Garividi,543
4827.0,Cheepurupalle,543
4828.0,Gurla,543
4829.0,Bondapalle,543
4830.0,Gantyada,543
4831.0,Srungavarapukota,543
4832.0,Vepada,543
4833.0,Lakkavarapukota,543
4834.0,Kothavalasa,543
4835.0,Jami,543
4836.0,Vizianagaram,543
4837.0,Nellimarla,543
4838.0,Pusapatirega,543
4839.0,Denkada,543
4840.0,Bhogapuram,543
0.0,Visakhapatnam,544
4841.0,Munchingi Puttu,544
4842.0,Peda Bayalu,544
4843.0,Dumbriguda,544
4844.0,Araku Valley,544
4845.0,Ananthagiri,544
4846.0,Hukumpeta,544
4847.0,Paderu,544
4848.0,G.Madugula,544
4849.0,Chintapalle,544
4850.0,Gudem Kotha Veedhi,544
4851.0,Koyyuru,544
4852.0,Nathavaram,544
4853.0,Golugonda,544
4854.0,Narsipatnam,544
4855.0,Rolugunta,544
4856.0,Ravikamatham,544
4857.0,Madugula,544
4858.0,Cheedikada,544
4859.0,Devarapalle,544
4860.0,K.Kotapadu,544
4861.0,Sabbavaram,544
4862.0,Pendurthi,544
4863.0,Anandapuram,544
4864.0,Padmanabham,544
4865.0,Bheemunipatnam,544
4866.0,Visakhapatnam (Rural),544
4867.0,Visakhapatnam (Urban),544
4868.0,Pedagantyada,544
4869.0,Gajuwaka,544
4870.0,Paravada,544
4871.0,Anakapalle,544
4872.0,Chodavaram,544
4873.0,Butchayyapeta,544
4874.0,Kotauratla,544
4875.0,Makavarapalem,544
4876.0,Kasimkota,544
4877.0,Munagapaka,544
4878.0,Atchutapuram,544
4879.0,Yelamanchili,544
4880.0,Nakkapalle,544
4881.0,Payakaraopeta,544
4882.0,S.Rayavaram,544
4883.0,Rambilli,544
0.0,East Godavari,545
4884.0,Maredumilli,545
4885.0,Devipatnam,545
4886.0,Y. Ramavaram,545
4887.0,Addateegala,545
4888.0,Rajavommangi,545
4889.0,Kotananduru,545
4890.0,Tuni,545
4891.0,Rowthulapudi,545
4892.0,Sankhavaram,545
4893.0,Yeleswaram,545
4894.0,Gangavaram,545
4895.0,Rampachodavaram,545
4896.0,Seethanagaram,545
4897.0,Gokavaram,545
4898.0,Jaggampeta,545
4899.0,Kirlampudi,545
4900.0,Prathipadu,545
4901.0,Thondangi,545
4902.0,Gollaprolu,545
4903.0,Peddapuram,545
4904.0,Gandepalle,545
4905.0,Korukonda,545
4906.0,Rajahmundry (Urban),545
4907.0,Rajahmundry Rural,545
4908.0,Rajanagaram,545
4909.0,Rangampeta,545
4910.0,Samalkota,545
4911.0,Pithapuram,545
4912.0,Kothapalle,545
4913.0,Kakinada (Rural),545
4914.0,Kakinada (Urban),545
4915.0,Pedapudi,545
4916.0,Biccavolu,545
4917.0,Anaparthy,545
4918.0,Kadiam,545
4919.0,Atreyapuram,545
4920.0,Mandapeta,545
4921.0,Rayavaram,545
4922.0,Karapa,545
4923.0,Kajuluru,545
4924.0,Ramachandrapuram,545
4925.0,Alamuru,545
4926.0,Ravulapalem,545
4927.0,Kothapeta,545
4928.0,Kapileswarapuram,545
4929.0,Pamarru,545
4930.0,Thallarevu,545
4931.0,I. Polavaram,545
4932.0,Mummidivaram,545
4933.0,Ainavilli,545
4934.0,P.Gannavaram,545
4935.0,Ambajipeta,545
4936.0,Mamidikuduru,545
4937.0,Razole,545
4938.0,Malikipuram,545
4939.0,Sakhinetipalle,545
4940.0,Allavaram,545
4941.0,Amalapuram,545
4942.0,Uppalaguptam,545
4943.0,Katrenikona,545
0.0,West Godavari,546
4944.0,Chintalapudi,546
4945.0,Lingapalem,546
4946.0,T.Narasapuram,546
4947.0,Jeelugu Milli,546
4948.0,Buttayagudem,546
4949.0,Polavaram,546
4950.0,Tallapudi,546
4951.0,Gopalapuram,546
4952.0,Koyyalagudem,546
4953.0,Jangareddigudem,546
4954.0,Kamavarapukota,546
4955.0,Dwarakatirumala,546
4956.0,Nallajerla,546
4957.0,Devarapalle,546
4958.0,Kovvur,546
4959.0,Chagallu,546
4960.0,Nidadavole,546
4961.0,Tadepalligudem,546
4962.0,Unguturu,546
4963.0,Bhimadole,546
4964.0,Pedavegi,546
4965.0,Pedapadu,546
4966.0,Eluru,546
4967.0,Denduluru,546
4968.0,Nidamarru,546
4969.0,Pentapadu,546
4970.0,Undrajavaram,546
4971.0,Peravali,546
4972.0,Tanuku,546
4973.0,Attili,546
4974.0,Ganapavaram,546
4975.0,Akividu,546
4976.0,Undi,546
4977.0,Palacoderu,546
4978.0,Penumantra,546
4979.0,Iragavaram,546
4980.0,Penugonda,546
4981.0,Achanta,546
4982.0,Poduru,546
4983.0,Veeravasaram,546
4984.0,Bhimavaram,546
4985.0,Kalla,546
4986.0,Mogalthur,546
4987.0,Narasapuram,546
4988.0,Palacole,546
4989.0,Yelamanchili,546
0.0,Krishna,547
4990.0,Vatsavai,547
4991.0,Jaggayyapeta,547
4992.0,Penuganchiprolu,547
4993.0,Nandigama,547
4994.0,Veerullapadu,547
4995.0,Mylavaram,547
4996.0,Gampalagudem,547
4997.0,Tiruvuru,547
4998.0,A.Konduru,547
4999.0,Reddigudem,547
5000.0,Vissannapet,547
5001.0,Chatrai,547
5002.0,Musunuru,547
5003.0,Nuzvid,547
5004.0,Bapulapadu,547
5005.0,Agiripalle,547
5006.0,G.Konduru,547
5007.0,Kanchikacherla,547
5008.0,Chandarlapadu,547
5009.0,Ibrahimpatnam,547
5010.0,Vijayawada (Urban),547
5011.0,Vijayawada (Rural),547
5012.0,Gannavaram,547
5013.0,Unguturu,547
5014.0,Nandivada,547
5015.0,Mandavalli,547
5016.0,Kaikalur,547
5017.0,Kalidindi,547
5018.0,Kruthivennu,547
5019.0,Bantumilli,547
5020.0,Mudinepalle,547
5021.0,Gudivada,547
5022.0,Pedaparupudi,547
5023.0,Kankipadu,547
5024.0,Penamaluru,547
5025.0,Thotlavalluru,547
5026.0,Pamidimukkala,547
5027.0,Vuyyuru,547
5028.0,Pamarru,547
5029.0,Gudlavalleru,547
5030.0,Pedana,547
5031.0,Guduru,547
5032.0,Movva,547
5033.0,Ghantasala,547
5034.0,Machilipatnam,547
5035.0,Challapalle,547
5036.0,Mopidevi,547
5037.0,Avanigadda,547
5038.0,Nagayalanka,547
5039.0,Koduru,547
0.0,Guntur,548
5040.0,Macherla,548
5041.0,Veldurthi,548
5042.0,Durgi,548
5043.0,Rentachintala,548
5044.0,Gurazala,548
5045.0,Dachepalle,548
5046.0,Karempudi,548
5047.0,Piduguralla,548
5048.0,Machavaram,548
5049.0,Bellamkonda,548
5050.0,Atchampet,548
5051.0,Krosuru,548
5052.0,Amaravathi,548
5053.0,Thullur,548
5054.0,Tadepalle,548
5055.0,Mangalagiri,548
5056.0,Tadikonda,548
5057.0,Pedakurapadu,548
5058.0,Sattenapalle,548
5059.0,Rajupalem,548
5060.0,Nekarikallu,548
5061.0,Bollapalle,548
5062.0,Vinukonda,548
5063.0,Nuzendla,548
5064.0,Savalyapuram H/O Kanamarlapudi,548
5065.0,Ipur,548
5066.0,Rompicherla,548
5067.0,Narasaraopet,548
5068.0,Muppalla,548
5069.0,Nadendla,548
5070.0,"Chilakaluripet
 H/O.Purushotha Patnam",548
5071.0,Edlapadu,548
5072.0,Phirangipuram,548
5073.0,Medikonduru,548
5074.0,Guntur,548
5075.0,Pedakakani,548
5076.0,Duggirala,548
5077.0,Kollipara,548
5078.0,Tenali,548
5079.0,Chebrolu,548
5080.0,Vatticherukuru,548
5081.0,Prathipadu,548
5082.0,Pedanandipadu,548
5083.0,Kakumanu,548
5084.0,Ponnur,548
5085.0,Tsundur,548
5086.0,Amruthalur,548
5087.0,Vemuru,548
5088.0,Kollur,548
5089.0,Bhattiprolu,548
5090.0,Cherukupalle H/O Arumbaka,548
5091.0,Pittalavanipalem,548
5092.0,Karlapalem,548
5093.0,Bapatla,548
5094.0,Nizampatnam,548
5095.0,Nagaram,548
5096.0,Repalle,548
0.0,Prakasam,549
5097.0,Yerragondapalem,549
5098.0,Pullalacheruvu,549
5099.0,Tripuranthakam,549
5100.0,Dornala,549
5101.0,Peda  Araveedu,549
5102.0,Donakonda,549
5103.0,Kurichedu,549
5104.0,Santhamaguluru,549
5105.0,Ballikurava,549
5106.0,Martur,549
5107.0,Yeddana Pudi,549
5108.0,Parchur,549
5109.0,Karamchedu,549
5110.0,Inkollu,549
5111.0,Janakavarampanguluru,549
5112.0,Addanki,549
5113.0,Mundlamuru,549
5114.0,Darsi,549
5115.0,Markapur,549
5116.0,Ardhaveedu,549
5117.0,Cumbum,549
5118.0,Tarlupadu,549
5119.0,Konakanamitla,549
5120.0,Podili,549
5121.0,Thallur,549
5122.0,Korisapadu,549
5123.0,Chirala,549
5124.0,Vetapalem,549
5125.0,Chinaganjam,549
5126.0,Naguluppala Padu,549
5127.0,Maddipadu,549
5128.0,Chimakurthi,549
5129.0,Marripudi,549
5130.0,Hanumanthuni Padu,549
5131.0,Bestawaripeta,549
5132.0,Racherla,549
5133.0,Giddalur,549
5134.0,Komarolu,549
5135.0,Veligandla,549
5136.0,Kanigiri,549
5137.0,Kondapi,549
5138.0,Santhanuthala Padu,549
5139.0,Ongole,549
5140.0,Kotha Patnam,549
5141.0,Tangutur,549
5142.0,Zarugumilli,549
5143.0,Ponnaluru,549
5144.0,Pedacherlo Palle,549
5145.0,Chandra Sekhara Puram,549
5146.0,Pamur,549
5147.0,Voletivaripalem,549
5148.0,Kandukur,549
5149.0,Singarayakonda,549
5150.0,Lingasamudram,549
5151.0,Gudluru,549
5152.0,Ulavapadu,549
0.0,Sri Potti Sriramulu Nellore,550
5153.0,Seetharamapuram,550
5154.0,Udayagiri,550
5155.0,Varikuntapadu,550
5156.0,Kondapuram,550
5157.0,Jaladanki,550
5158.0,Kavali,550
5159.0,Bogole,550
5160.0,Kaligiri,550
5161.0,Vinjamur,550
5162.0,Duttalur,550
5163.0,Marripadu,550
5164.0,Atmakur,550
5165.0,Anumasamudrampeta,550
5166.0,Dagadarthi,550
5167.0,Allur,550
5168.0,Vidavalur,550
5169.0,Kodavalur,550
5170.0,Buchireddipalem,550
5171.0,Sangam,550
5172.0,Chejerla,550
5173.0,Ananthasagaram,550
5174.0,Kaluvoya,550
5175.0,Rapur,550
5176.0,Podalakur,550
5177.0,Nellore,550
5178.0,Kovur,550
5179.0,Indukurpet,550
5180.0,Thotapalligudur,550
5181.0,Muthukur,550
5182.0,Venkatachalam,550
5183.0,Manubolu,550
5184.0,Gudur,550
5185.0,Sydapuram,550
5186.0,Dakkili,550
5187.0,Venkatagiri,550
5188.0,Balayapalle,550
5189.0,Ojili,550
5190.0,Chillakur,550
5191.0,Kota,550
5192.0,Vakadu,550
5193.0,Chittamur,550
5194.0,Naidupet,550
5195.0,Pellakur,550
5196.0,Doravarisatram,550
5197.0,Sullurpeta,550
5198.0,Tada,550
0.0,Y.S.R.,551
5199.0,Kondapuram,551
5200.0,Mylavaram,551
5201.0,Peddamudium,551
5202.0,Rajupalem,551
5203.0,Duvvur,551
5204.0,S.Mydukur,551
5205.0,Brahmamgarimattam,551
5206.0,Sri Avadhutha Kasinayana,551
5207.0,Kalasapadu,551
5208.0,Porumamilla,551
5209.0,B.Kodur,551
5210.0,Badvel,551
5211.0,Gopavaram,551
5212.0,Khajipet,551
5213.0,Chapad,551
5214.0,Proddatur,551
5215.0,Jammalamadugu,551
5216.0,Muddanur,551
5217.0,Simhadripuram,551
5218.0,Lingala,551
5219.0,Pulivendla,551
5220.0,Vemula,551
5221.0,Thondur,551
5222.0,Veerapunayunipalle,551
5223.0,Yerraguntla,551
5224.0,Kamalapuram,551
5225.0,Vallur,551
5226.0,Chennur,551
5227.0,Atlur,551
5228.0,Vontimitta,551
5229.0,Sidhout,551
5230.0,Kadapa,551
5231.0,Chinthakommadinne,551
5232.0,Pendlimarri,551
5233.0,Vempalle,551
5234.0,Chakrayapet,551
5235.0,Galiveedu,551
5236.0,Chinnamandem,551
5237.0,Sambepalle,551
5238.0,T Sundupalle,551
5239.0,Rayachoti,551
5240.0,Lakkireddipalle,551
5241.0,Ramapuram,551
5242.0,Veeraballe,551
5243.0,Nandalur,551
5244.0,Penagalur,551
5245.0,Chitvel,551
5246.0,Rajampet,551
5247.0,Pullampeta,551
5248.0,Obulavaripalle,551
5249.0,Kodur,551
0.0,Kurnool,552
5250.0,Mantralayam,552
5251.0,Kosigi,552
5252.0,Kowthalam,552
5253.0,Pedda Kadubur,552
5254.0,Yemmiganur,552
5255.0,Nandavaram,552
5256.0,C.Belagal,552
5257.0,Gudur,552
5258.0,Kallur,552
5259.0,Kurnool,552
5260.0,Nandikotkur,552
5261.0,Pagidyala,552
5262.0,Jupadu Bungalow,552
5263.0,Kothapalle,552
5264.0,Srisailam,552
5265.0,Atmakur,552
5266.0,Pamulapadu,552
5267.0,Midthur,552
5268.0,Orvakal,552
5269.0,Kodumur,552
5270.0,Gonegandla,552
5271.0,Adoni,552
5272.0,Holagunda,552
5273.0,Halaharvi,552
5274.0,Alur,552
5275.0,Aspari,552
5276.0,Devanakonda,552
5277.0,Krishnagiri,552
5278.0,Veldurthi,552
5279.0,Bethamcherla,552
5280.0,Panyam,552
5281.0,Gadivemula,552
5282.0,Velgode,552
5283.0,Bandi Atmakur,552
5284.0,Nandyal,552
5285.0,Mahanandi,552
5286.0,Sirvel,552
5287.0,Gospadu,552
5288.0,Banaganapalle,552
5289.0,Dhone,552
5290.0,Pattikonda,552
5291.0,Chippagiri,552
5292.0,Maddikera (East),552
5293.0,Tuggali,552
5294.0,Peapally,552
5295.0,Owk,552
5296.0,Koilkuntla,552
5297.0,Rudravaram,552
5298.0,Allagadda,552
5299.0,Dornipadu,552
5300.0,Sanjamala,552
5301.0,Kolimigundla,552
5302.0,Uyyalawada,552
5303.0,Chagalamarri,552
0.0,Anantapur,553
5304.0,D.Hirehal,553
5305.0,Rayadurg,553
5306.0,Kanekal,553
5307.0,Bommanahal,553
5308.0,Vidapanakal,553
5309.0,Guntakal,553
5310.0,Gooty,553
5311.0,Peddavadugur,553
5312.0,Yadiki,553
5313.0,Tadpatri,553
5314.0,Peddapappur,553
5315.0,Pamidi,553
5316.0,Vajrakarur,553
5317.0,Uravakonda,553
5318.0,Beluguppa,553
5319.0,Gummagatta,553
5320.0,Brahmasamudram,553
5321.0,Kalyandurg,553
5322.0,Atmakur,553
5323.0,Kudair,553
5324.0,Garladinne,553
5325.0,Singanamala,553
5326.0,Putlur,553
5327.0,Yellanur,553
5328.0,Narpala,553
5329.0,Bukkaraya Samudram,553
5330.0,Anantapur,553
5331.0,Raptadu,553
5332.0,Settur,553
5333.0,Kundurpi,553
5334.0,Kambadur,553
5335.0,Kanaganapalle,553
5336.0,Dharmavaram,553
5337.0,Bathalapalle,553
5338.0,Tadimarri,553
5339.0,Mudigubba,553
5340.0,Talupula,553
5341.0,Nambulipulikunta,553
5342.0,Gandlapenta,553
5343.0,Kadiri,553
5344.0,Nallamada,553
5345.0,Bukkapatnam,553
5346.0,Kothacheruvu,553
5347.0,Chennekothapalle,553
5348.0,Ramagiri,553
5349.0,Roddam,553
5350.0,Madakasira,553
5351.0,Amarapuram,553
5352.0,Gudibanda,553
5353.0,Rolla,553
5354.0,Agali,553
5355.0,Parigi,553
5356.0,Penukonda,553
5357.0,Puttaparthi,553
5358.0,Obuladevaracheruvu,553
5359.0,Nallacheruvu,553
5360.0,Tanakal,553
5361.0,Amadagur,553
5362.0,Gorantla,553
5363.0,Somandepalle,553
5364.0,Hindupur,553
5365.0,Lepakshi,553
5366.0,Chilamathur,553
0.0,Chittoor,554
5367.0,Mulakalacheruvu,554
5368.0,Thamballapalle,554
5369.0,Peddamandyam,554
5370.0,Gurramkonda,554
5371.0,Kalakada,554
5372.0,Kambhamvaripalle,554
5373.0,Rompicherla,554
5374.0,Yerravaripalem,554
5375.0,Tirupati (Rural),554
5376.0,Renigunta,554
5377.0,Yerpedu,554
5378.0,Srikalahasti,554
5379.0,Thottambedu,554
5380.0,Buchinaidu Kandriga,554
5381.0,Varadaiahpalem,554
5382.0,K.V.B.Puram,554
5383.0,Tirupati (Urban),554
5384.0,Chandragiri,554
5385.0,Chinnagottigallu,554
5386.0,Pileru,554
5387.0,Kalikiri,554
5388.0,Valmikipuram,554
5389.0,Kurabalakota,554
5390.0,Pedda Thippasamudram,554
5391.0,B.Kothakota,554
5392.0,Madanapalle,554
5393.0,Nimmanapalle,554
5394.0,Sodam,554
5395.0,Pulicherla,554
5396.0,Pakala,554
5397.0,Vedurukuppam,554
5398.0,Ramachandrapuram,554
5399.0,Vadamalapeta,554
5400.0,Narayanavanam,554
5401.0,Pichatur,554
5402.0,Satyavedu,554
5403.0,Nagalapuram,554
5404.0,Nindra,554
5405.0,Vijayapuram,554
5406.0,Nagari,554
5407.0,Puttur,554
5408.0,Karvetinagar,554
5409.0,Penumuru,554
5410.0,Puthalapattu,554
5411.0,Irala,554
5412.0,Somala,554
5413.0,Chowdepalle,554
5414.0,Ramasamudram,554
5415.0,Punganur,554
5416.0,Peddapanjani,554
5417.0,Gangavaram,554
5418.0,Thavanampalle,554
5419.0,Srirangarajapuram,554
5420.0,Gangadhara Nellore,554
5421.0,Chittoor,554
5422.0,Palamaner,554
5423.0,Baireddipalle,554
5424.0,Venkatagirikota,554
5425.0,Santhipuram,554
5426.0,Gudupalle,554
5427.0,Kuppam,554
5428.0,Ramakuppam,554
5429.0,Bangarupalem,554
5430.0,Yadamarri,554
5431.0,Gudipala,554
